Wetterstation 1766 FMO;;;;;;;;
Parameter;Durchschnittl. Temperatur;Durschnittl. rel. Luftfeuchtigkeit;Windgeschwindigkeit;Windrichtung;Durchschn. Luftdruck;Globalstrahlung;Globalstrahlung;Gesamtniederschlag
Einheit;┬░C;%;m/s;deg;hPa;umgerechnet in W/m2;J/cm2;mm
H├Âhe d. Messger├ñts ├╝ber Grund;2 m;2 m;10 m;10 m;0 m;o.A.;o.A.;1 m
H├Âhe d. Station ├╝ber NN;47,8 m;47,8 m;47,8 m;47,8 m;47,8 m;o.A.;o.A.;47,8 m
Messmethode;Platin Widerstandsthermometer;Kapazitiver Feuchtesensor;Schalensternanemometer;Windfahne;Digitalbarometer;o.A.;o.A.;Niederschlagskippwaage
MESS_DATUM;TT_10;RF_10;FF_10;DD_10;PP_10/ Luftdruck;FG in W/m2 (Stundensummen);FG in J/cm2 (Stundensummen);RWS_10
04.12.2025 23:40;1,3;92,4;1,9;110;1000,9;0;0;0
04.12.2025 23:50;1,3;94,1;1,8;110;1001;0;0;0
05.12.2025 00:00;1,4;92,7;1,9;120;1001;0;0;0
05.12.2025 00:10;1,5;92,8;2;120;1000,9;0;0;0
05.12.2025 00:20;1,5;92,9;1,6;120;1001;0;0;0
05.12.2025 00:30;1,5;92,2;1,7;120;1001;0;0;0
05.12.2025 00:40;1,6;92,4;2,1;110;1001;0;0;0
05.12.2025 00:50;1,6;91,6;1,8;120;1001;0;0;0
05.12.2025 01:00;1,7;92,1;1,8;120;1001,1;0;0;0
05.12.2025 01:10;1,6;91,5;1,9;130;1001,1;0;0;0
05.12.2025 01:20;1,6;92,4;1,6;120;1001,2;0;0;0
05.12.2025 01:30;1,5;93,2;1,6;120;1001,2;0;0;0
05.12.2025 01:40;1,5;91,6;1,6;120;1001,3;0;0;0
05.12.2025 01:50;1,5;92,5;1,7;120;1001,3;0;0;0
05.12.2025 02:00;1,5;92,7;1,4;120;1001,4;0;0;0
05.12.2025 02:10;1,5;91,8;1,8;130;1001,4;0;0;0
05.12.2025 02:20;1,5;92,5;1,8;130;1001,4;0;0;0
05.12.2025 02:30;1,4;92,1;1,7;130;1001,5;0;0;0
05.12.2025 02:40;1,3;92,3;1,8;130;1001,6;0;0;0
05.12.2025 02:50;1,2;92,7;1,6;130;1001,6;0;0;0
05.12.2025 03:00;1,3;93;1,5;130;1001,7;0;0;0
05.12.2025 03:10;1,3;93,1;1,4;130;1001,7;0;0;0
05.12.2025 03:20;1,2;93,1;1;120;1001,8;0;0;0
05.12.2025 03:30;1,3;92,1;1,5;130;1001,8;0;0;0
05.12.2025 03:40;1,4;92,7;1,5;130;1001,9;0;0;0
05.12.2025 03:50;1,4;93,6;1,1;110;1001,8;0;0;0
05.12.2025 04:00;1,5;92,4;1,6;120;1001,9;0;0;0
05.12.2025 04:10;1,5;92,2;2,2;120;1002;0;0;0
05.12.2025 04:20;1,6;92,6;2,1;120;1002,1;0;0;0
05.12.2025 04:30;1,6;92,3;1,7;120;1002,1;0;0;0
05.12.2025 04:40;1,6;91,5;1,9;130;1002,1;0;0;0
05.12.2025 04:50;1,7;91,4;1,9;130;1002,2;0;0;0
05.12.2025 05:00;1,8;92,1;1,5;130;1002,3;0;0;0
05.12.2025 05:10;1,8;91,2;1,8;130;1002,4;0;0;0
05.12.2025 05:20;1,8;91;1,5;130;1002,4;0;0;0
05.12.2025 05:30;1,9;91,2;1,5;130;1002,5;0;0;0
05.12.2025 05:40;2;92,7;0,9;120;1002,5;0;0;0
05.12.2025 05:50;1,9;90,7;0,9;120;1002,6;0;0;0
05.12.2025 06:00;2;92,3;0,9;120;1002,7;0;0;0
05.12.2025 06:10;2;91,4;1,4;120;1002,8;0;0;0
05.12.2025 06:20;2;92,4;1,3;120;1002,8;0;0;0
05.12.2025 06:30;2;92;1,5;130;1002,9;0;0;0
05.12.2025 06:40;2;91,3;1,3;130;1002,9;0;0;0
05.12.2025 06:50;2,1;91,7;1,4;130;1003;0;0;0
05.12.2025 07:00;2;91;1,7;130;1003,1;0;0;0
05.12.2025 07:10;2;91,7;1,7;130;1003,2;0;0;0
05.12.2025 07:20;2,1;92,4;1,6;130;1003,4;0;0;0
05.12.2025 07:30;2,2;92,9;1,1;130;1003,4;0;0;0
05.12.2025 07:40;2,2;92,2;1;130;1003,6;0;0;0
05.12.2025 07:50;2,2;91;1,2;130;1003,7;0;0;0
05.12.2025 08:00;2,3;91,7;1,1;130;1003,8;2,783333333;0,167;0
05.12.2025 08:10;2,3;91,1;1,7;130;1003,9;2,783333333;0,167;0
05.12.2025 08:20;2,3;91,6;1,6;130;1004,1;2,783333333;0,167;0
05.12.2025 08:30;2,4;93,1;1,2;130;1004,2;2,783333333;0,167;0
05.12.2025 08:40;2,4;92,8;1,3;130;1004,3;2,783333333;0,167;0
05.12.2025 08:50;2,4;92,6;1;130;1004,3;2,783333333;0,167;0
05.12.2025 09:00;2,4;94,5;1,1;130;1004,4;19,45;1,167;0
05.12.2025 09:10;2,4;94,8;0,8;110;1004,5;19,45;1,167;0
05.12.2025 09:20;2,4;94,2;1,1;130;1004,6;19,45;1,167;0
05.12.2025 09:30;2,4;95,3;0,9;120;1004,7;19,45;1,167;0
05.12.2025 09:40;2,4;94,5;1;130;1004,8;19,45;1,167;0
05.12.2025 09:50;2,4;94,7;1,3;140;1004,9;19,45;1,167;0,01
05.12.2025 10:00;2,5;95,6;1,2;130;1004,9;25;1,5;0,02
05.12.2025 10:10;2,7;96,8;1,2;130;1004,9;25;1,5;0,02
05.12.2025 10:20;2,7;95,3;1,7;140;1005;25;1,5;0,03
05.12.2025 10:30;2,7;95,3;2,1;130;1005,1;25;1,5;0
05.12.2025 10:40;2,9;95,9;1,6;130;1005,2;25;1,5;0
05.12.2025 10:50;3;96,1;1,7;130;1005,1;25;1,5;0,04
05.12.2025 11:00;3,1;96,3;1,6;130;1005,1;61,11666667;3,667;0,01
05.12.2025 11:10;3,1;96;1,5;130;1005;61,11666667;3,667;0
05.12.2025 11:20;3,2;95,9;1,5;130;1005;61,11666667;3,667;0
05.12.2025 11:30;3,5;96,1;1,2;120;1004,8;61,11666667;3,667;0
05.12.2025 11:40;3,7;96,3;1,6;130;1004,8;61,11666667;3,667;0
05.12.2025 11:50;3,7;95,1;1,4;120;1004,9;61,11666667;3,667;0
05.12.2025 12:00;4;95,5;1,6;130;1004,9;50;3;0
05.12.2025 12:10;4,2;94,7;1,8;140;1004,9;50;3;0
05.12.2025 12:20;4,6;94,7;1,5;140;1005;50;3;0
05.12.2025 12:30;4,6;94,6;1,8;150;1005;50;3;0
05.12.2025 12:40;4,7;94,9;1,6;180;1005,1;50;3;0
05.12.2025 12:50;4,8;95,4;1,8;170;1005;50;3;0
05.12.2025 13:00;5;96;1,4;180;1005,1;36,11666667;2,167;0
05.12.2025 13:10;5,1;95,2;1,5;160;1005,1;36,11666667;2,167;0
05.12.2025 13:20;5,2;94,9;1,6;170;1005,1;36,11666667;2,167;0
05.12.2025 13:30;5,3;94,6;1,6;180;1005,2;36,11666667;2,167;0
05.12.2025 13:40;5,4;93,7;1,5;180;1005;36,11666667;2,167;0
05.12.2025 13:50;5,6;92,4;1,5;180;1005,1;36,11666667;2,167;0
05.12.2025 14:00;5,6;91,6;1,6;180;1005,1;50;3;0
05.12.2025 14:10;5,7;92,2;1,7;140;1005,1;50;3;0
05.12.2025 14:20;5,7;91,6;1,8;140;1005,1;50;3;0
05.12.2025 14:30;5,7;91,5;1,8;150;1005,2;50;3;0
05.12.2025 14:40;5,8;91,8;2,1;150;1005,3;50;3;0
05.12.2025 14:50;5,8;91,8;1,7;150;1005,3;50;3;0
05.12.2025 15:00;5,8;91,9;2;140;1005,3;27,78333333;1,667;0
05.12.2025 15:10;5,8;92,1;1,9;140;1005,4;27,78333333;1,667;0
05.12.2025 15:20;5,8;91,7;2,1;140;1005,4;27,78333333;1,667;0
05.12.2025 15:30;5,8;91,9;2,1;150;1005,4;27,78333333;1,667;0
05.12.2025 15:40;5,9;92,6;2,2;140;1005,5;27,78333333;1,667;0
05.12.2025 15:50;5,8;92,5;2,1;140;1005,6;27,78333333;1,667;0
05.12.2025 16:00;5,9;93;1,7;150;1005,6;2,783333333;0,167;0
05.12.2025 16:10;5,9;92,5;1,8;140;1005,6;2,783333333;0,167;0
05.12.2025 16:20;5,8;92,8;1,8;140;1005,6;2,783333333;0,167;0
05.12.2025 16:30;5,8;93;2,1;130;1005,6;2,783333333;0,167;0
05.12.2025 16:40;5,8;93,1;2;150;1005,5;2,783333333;0,167;0
05.12.2025 16:50;5,9;93;1,9;150;1005,6;2,783333333;0,167;0
05.12.2025 17:00;5,8;93,4;2,2;140;1005,6;0;0;0
05.12.2025 17:10;5,7;94,2;1,8;140;1005,6;0;0;0
05.12.2025 17:20;5,7;94,2;2,2;140;1005,5;0;0;0
05.12.2025 17:30;5,7;94,9;1,9;130;1005,5;0;0;0
05.12.2025 17:40;5,7;94,7;2;140;1005,5;0;0;0
05.12.2025 17:50;5,7;94,9;1,7;140;1005,5;0;0;0
05.12.2025 18:00;5,6;95,2;1,4;140;1005,5;0;0;0
05.12.2025 18:10;5,6;95,4;1,6;150;1005,6;0;0;0
05.12.2025 18:20;5,6;95,9;1,3;150;1005,6;0;0;0
05.12.2025 18:30;5,6;95,4;0,8;160;1005,5;0;0;0
05.12.2025 18:40;5,6;95,2;1,6;140;1005,4;0;0;0
05.12.2025 18:50;5,6;95;1,6;140;1005,5;0;0;0
05.12.2025 19:00;5,6;95,2;1,9;160;1005,4;0;0;0
05.12.2025 19:10;5,4;95,1;2,1;150;1005,4;0;0;0
05.12.2025 19:20;5,3;95,7;2,1;150;1005,3;0;0;0
05.12.2025 19:30;5,1;96,5;1,9;130;1005,3;0;0;0
05.12.2025 19:40;5,2;96,5;1,8;130;1005,2;0;0;0
05.12.2025 19:50;5,3;96;2,1;140;1005,1;0;0;0
05.12.2025 20:00;5,3;95;2,4;140;1005;0;0;0
05.12.2025 20:10;5,4;94,3;2,4;140;1005,1;0;0;0
05.12.2025 20:20;5,5;91,9;3,3;150;1005,1;0;0;0
05.12.2025 20:30;5,6;91,7;3,1;160;1005,2;0;0;0
05.12.2025 20:40;5,7;90,5;2,7;170;1005,2;0;0;0
05.12.2025 20:50;5,7;89,4;2,8;170;1005,1;0;0;0
05.12.2025 21:00;5,8;88,3;3;160;1005,1;0;0;0
05.12.2025 21:10;5,7;88,3;3;150;1005;0;0;0
05.12.2025 21:20;5,2;89,6;2,7;140;1004,8;0;0;0
05.12.2025 21:30;5,2;89,6;3,1;140;1004,6;0;0;0
05.12.2025 21:40;5,1;89,9;3;130;1004,4;0;0;0
05.12.2025 21:50;4,9;89,7;3;140;1004,4;0;0;0
05.12.2025 22:00;4,7;90,1;2,9;140;1004,4;0;0;0
05.12.2025 22:10;4,6;89,6;3;140;1004,4;0;0;0
05.12.2025 22:20;4,4;90,1;2,9;150;1004,4;0;0;0
05.12.2025 22:30;4,3;88,7;3,4;150;1004,4;0;0;0
05.12.2025 22:40;4,2;88,7;3,4;150;1004,2;0;0;0
05.12.2025 22:50;4,2;88,6;3,5;150;1004;0;0;0
05.12.2025 23:00;4,2;88;4;150;1003,9;0;0;0
05.12.2025 23:10;4,2;86,9;4,2;150;1004;0;0;0
05.12.2025 23:20;4,2;86,7;4;150;1003,9;0;0;0
05.12.2025 23:30;4,1;86,1;3,7;150;1003,8;0;0;0
05.12.2025 23:40;4;86,2;3,8;150;1003,6;0;0;0
05.12.2025 23:50;4,1;85,6;3,3;150;1003,5;0;0;0
06.12.2025 00:00;4;86;3,4;140;1003,2;0;0;0
06.12.2025 00:10;3,9;86,2;3,5;140;1003,2;0;0;0
06.12.2025 00:20;3,9;86,2;3,2;140;1003;0;0;0
06.12.2025 00:30;3,6;87,4;2,3;130;1002,8;0;0;0
06.12.2025 00:40;3,7;86,6;2,7;130;1002,6;0;0;0
06.12.2025 00:50;3,7;87,1;2,9;130;1002,5;0;0;0
06.12.2025 01:00;3,6;87,9;3,1;130;1002,4;0;0;0
06.12.2025 01:10;3,6;87,4;3;130;1002,3;0;0;0
06.12.2025 01:20;3,5;88,1;3,3;130;1002,3;0;0;0
06.12.2025 01:30;3,5;88,1;3,4;130;1002,1;0;0;0
06.12.2025 01:40;3,4;88,1;3,4;130;1002;0;0;0
06.12.2025 01:50;3,4;87,8;3,6;140;1001,8;0;0;0
06.12.2025 02:00;3,3;87,5;3,3;130;1001,6;0;0;0
06.12.2025 02:10;3,3;87,2;3,4;130;1001,5;0;0;0
06.12.2025 02:20;3,4;86,7;3,5;130;1001,3;0;0;0
06.12.2025 02:30;3,5;85,8;3,8;130;1001,1;0;0;0
06.12.2025 02:40;3,7;84,8;4,3;130;1001,1;0;0;0
06.12.2025 02:50;3,7;84,8;4;130;1000,9;0;0;0
06.12.2025 03:00;3,8;84,6;3,8;130;1000,7;0;0;0
06.12.2025 03:10;3,8;84,3;4,2;130;1000,5;0;0;0
06.12.2025 03:20;3,8;83,9;4,3;130;1000,5;0;0;0
06.12.2025 03:30;3,9;83,8;4,3;130;1000,5;0;0;0
06.12.2025 03:40;3,9;83,9;4,4;130;1000,3;0;0;0
06.12.2025 03:50;3,8;84,5;4;130;1000,2;0;0;0
06.12.2025 04:00;3,9;84,2;3,9;130;1000;0;0;0
06.12.2025 04:10;4;83,6;3,7;130;999,9;0;0;0
06.12.2025 04:20;4,1;83,3;3,6;130;999,7;0;0;0
06.12.2025 04:30;4,2;83,4;3,7;130;999,5;0;0;0
06.12.2025 04:40;4,3;82,3;3,7;130;999,3;0;0;0
06.12.2025 04:50;4,5;81,1;3,6;130;999,1;0;0;0
06.12.2025 05:00;4,5;81,9;3,9;130;999;0;0;0
06.12.2025 05:10;4,5;82;3,4;130;998,8;0;0;0
06.12.2025 05:20;4,5;82;3,3;130;998,7;0;0;0
06.12.2025 05:30;4,5;82,8;3,6;140;998,6;0;0;0
06.12.2025 05:40;4,2;87,1;3,3;140;998,5;0;0;0,3
06.12.2025 05:50;4,4;87,5;3,4;130;998,4;0;0;0,09
06.12.2025 06:00;4,4;88,3;3,6;130;998,3;0;0;0,2
06.12.2025 06:10;4,4;89,2;3,5;140;998,4;0;0;0,22
06.12.2025 06:20;4,5;89,5;3,7;140;998,5;0;0;0,16
06.12.2025 06:30;4,5;90,7;3,3;140;998,5;0;0;0,12
06.12.2025 06:40;4,8;89,6;4;150;998,5;0;0;0,19
06.12.2025 06:50;5;89;4,5;150;998,4;0;0;0,24
06.12.2025 07:00;4,9;90,5;4,1;140;998,2;0;0;0,04
06.12.2025 07:10;5,1;88;4,9;150;998,1;0;0;0,01
06.12.2025 07:20;5,2;88,7;4,9;150;998,1;0;0;0,01
06.12.2025 07:30;5,2;88,8;5,1;150;997,9;0;0;0,03
06.12.2025 07:40;5,1;88,7;5,8;150;997,8;0;0;0
06.12.2025 07:50;5,1;88,6;5,5;150;997,8;0;0;0,09
06.12.2025 08:00;5;90,5;5,4;150;997,9;2,783333333;0,167;0,2
06.12.2025 08:10;4,9;92,2;5,4;150;997,9;2,783333333;0,167;0,12
06.12.2025 08:20;4,8;93,5;5,2;150;997,7;2,783333333;0,167;0,29
06.12.2025 08:30;4,8;93,3;5,3;150;997,6;2,783333333;0,167;0,29
06.12.2025 08:40;4,7;94,4;5,4;150;997,6;2,783333333;0,167;0,23
06.12.2025 08:50;4,8;93,8;5,4;150;997,5;2,783333333;0,167;0,12
06.12.2025 09:00;4,8;94,3;4,7;150;997,5;19,45;1,167;0
06.12.2025 09:10;4,9;94;5,4;150;997,5;19,45;1,167;0
06.12.2025 09:20;4,9;94,7;5,4;150;997,5;19,45;1,167;0,02
06.12.2025 09:30;4,9;94,9;5,4;150;997,5;19,45;1,167;0,05
06.12.2025 09:40;4,9;95,5;5,2;150;997,5;19,45;1,167;0,05
06.12.2025 09:50;5;95,6;4,9;150;997,4;19,45;1,167;0,01
06.12.2025 10:00;5;95,2;4,4;150;997,3;27,78333333;1,667;0
06.12.2025 10:10;5,1;93,3;4,4;150;997,3;27,78333333;1,667;0,04
06.12.2025 10:20;5,3;92,2;4,7;150;997,2;27,78333333;1,667;0,08
06.12.2025 10:30;5,5;92,3;4,3;150;997,1;27,78333333;1,667;0,04
06.12.2025 10:40;5,6;91,7;4,4;150;997,1;27,78333333;1,667;0,01
06.12.2025 10:50;5,8;90,9;4,7;160;997;27,78333333;1,667;0
06.12.2025 11:00;6,1;90,6;4,4;160;997;41,66666667;2,5;0,01
06.12.2025 11:10;6,3;90,7;4;170;997;41,66666667;2,5;0
06.12.2025 11:20;6,3;90,3;4,3;160;996,9;41,66666667;2,5;0
06.12.2025 11:30;6,4;89,5;4,3;160;996,9;41,66666667;2,5;0
06.12.2025 11:40;6,5;90;4,1;170;996,8;41,66666667;2,5;0,04
06.12.2025 11:50;6,7;90,5;4,1;160;996,8;41,66666667;2,5;0
06.12.2025 12:00;6,9;89,6;4,2;170;996,8;63,88333333;3,833;0
06.12.2025 12:10;6,9;86,9;4,2;170;996,7;63,88333333;3,833;0
06.12.2025 12:20;7,1;87,6;4,5;170;996,6;63,88333333;3,833;0
06.12.2025 12:30;7,2;87,6;5,1;170;996,6;63,88333333;3,833;0
06.12.2025 12:40;7,2;87,2;4,5;170;996,6;63,88333333;3,833;0
06.12.2025 12:50;7,4;87,9;4,4;160;996,5;63,88333333;3,833;0
06.12.2025 13:00;7,4;86,7;4,4;170;996,5;27,78333333;1,667;0
06.12.2025 13:10;7,6;87,1;4,9;170;996,5;27,78333333;1,667;0
06.12.2025 13:20;7,6;87;4,4;160;996,5;27,78333333;1,667;0
06.12.2025 13:30;7,8;85,7;4,3;170;996,3;27,78333333;1,667;0
06.12.2025 13:40;7,8;86,5;4,2;170;996,3;27,78333333;1,667;0
06.12.2025 13:50;7,9;86,2;4,8;170;996,3;27,78333333;1,667;0
06.12.2025 14:00;8;86,8;3,5;170;996,3;19,45;1,167;0
06.12.2025 14:10;8,2;85,5;4;170;996,4;19,45;1,167;0
06.12.2025 14:20;8,3;85,1;3,6;170;996,4;19,45;1,167;0
06.12.2025 14:30;8,4;84,6;4,6;170;996,4;19,45;1,167;0
06.12.2025 14:40;8,5;84,3;3,9;170;996,4;19,45;1,167;0
06.12.2025 14:50;8,6;84;4;160;996,4;19,45;1,167;0
06.12.2025 15:00;8,6;83,4;4,1;160;996,4;25;1,5;0
06.12.2025 15:10;8,6;84,1;3,9;160;996,4;25;1,5;0
06.12.2025 15:20;8,6;83,7;4,2;160;996,4;25;1,5;0
06.12.2025 15:30;8,5;85,1;3,9;170;996,4;25;1,5;0
06.12.2025 15:40;8,4;85,5;3,7;170;996,5;25;1,5;0
06.12.2025 15:50;8,4;85,5;3,7;160;996,5;25;1,5;0
06.12.2025 16:00;8,4;85,7;3,9;170;996,5;2,783333333;0,167;0
06.12.2025 16:10;8,5;85;3,9;170;996,6;2,783333333;0,167;0
06.12.2025 16:20;8,4;85,6;4;170;996,6;2,783333333;0,167;0
06.12.2025 16:30;8,3;86,1;3,8;160;996,6;2,783333333;0,167;0
06.12.2025 16:40;8,3;86,2;4,1;160;996,6;2,783333333;0,167;0
06.12.2025 16:50;8,4;86,6;4,4;170;996,7;2,783333333;0,167;0
06.12.2025 17:00;8,2;89,4;4,3;170;996,8;0;0;0,14
06.12.2025 17:10;8;93,6;3,5;170;996,9;0;0;0,22
06.12.2025 17:20;7,9;93,7;3,3;170;997;0;0;0
06.12.2025 17:30;8;92,7;4;170;997;0;0;0
06.12.2025 17:40;8;93;4;170;997;0;0;0
06.12.2025 17:50;8;93,8;3,8;170;996,9;0;0;0
06.12.2025 18:00;8;94,1;3,4;170;997;0;0;0
06.12.2025 18:10;8;94,1;3,6;180;997,1;0;0;0
06.12.2025 18:20;8,2;93,9;3,5;180;997,1;0;0;0
06.12.2025 18:30;8,1;94,9;3,1;180;997,1;0;0;0
06.12.2025 18:40;8,1;94,7;3,4;180;997,1;0;0;0,07
06.12.2025 18:50;8,2;94,9;3,6;170;997,2;0;0;0
06.12.2025 19:00;8,2;94,8;3,4;180;997,2;0;0;0
06.12.2025 19:10;8,3;93,7;3,4;170;997,2;0;0;0
06.12.2025 19:20;8,4;93,9;3,6;180;997,2;0;0;0,01
06.12.2025 19:30;8,5;93,7;3,9;180;997,2;0;0;0
06.12.2025 19:40;8,6;93,4;3,7;180;997,2;0;0;0,01
06.12.2025 19:50;8,6;93,9;3,5;180;997,3;0;0;0,03
06.12.2025 20:00;8,6;93,6;3,7;180;997,4;0;0;0,01
06.12.2025 20:10;8,7;93,6;3,6;180;997,4;0;0;0
06.12.2025 20:20;8,8;93;3,7;180;997,4;0;0;0
06.12.2025 20:30;8,9;92,4;4;190;997,4;0;0;0
06.12.2025 20:40;8,9;93,1;3,8;190;997,5;0;0;0
06.12.2025 20:50;9;93,2;4,1;180;997,5;0;0;0
06.12.2025 21:00;9;93,3;3,7;190;997,5;0;0;0,01
06.12.2025 21:10;9;93,5;3,9;190;997,6;0;0;0,02
06.12.2025 21:20;9,1;93,1;3,7;190;997,7;0;0;0
06.12.2025 21:30;9,1;92,7;3,6;190;997,6;0;0;0
06.12.2025 21:40;9,2;92,4;3,8;190;997,6;0;0;0
06.12.2025 21:50;9,3;92,1;3,6;200;997,6;0;0;0,01
06.12.2025 22:00;9,2;93,5;4,2;190;997,6;0;0;0,07
06.12.2025 22:10;9,1;94,5;3,9;190;997,6;0;0;0,34
06.12.2025 22:20;9,1;94,3;4,2;190;997,6;0;0;0
06.12.2025 22:30;9,2;93,7;4,1;190;997,6;0;0;0
06.12.2025 22:40;9,2;94;4;190;997,6;0;0;0,03
06.12.2025 22:50;9,3;93,4;4;190;997,7;0;0;0,01
06.12.2025 23:00;9,3;94,1;3,9;190;997,7;0;0;0
06.12.2025 23:10;9,2;94,6;4;190;997,7;0;0;0
06.12.2025 23:20;9,2;93,8;3,7;190;997,7;0;0;0
06.12.2025 23:30;9,3;93,6;3,8;190;997,7;0;0;0,01
06.12.2025 23:40;9,2;94,2;4;200;997,7;0;0;0
06.12.2025 23:50;9,2;94,4;3,6;200;997,8;0;0;0
07.12.2025 00:00;9,2;95;3,5;200;997,9;0;0;0,09
07.12.2025 00:10;9,2;94,9;4;200;997,8;0;0;0,05
07.12.2025 00:20;9,2;94,7;3,8;200;997,9;0;0;0,14
07.12.2025 00:30;9,2;94,9;3,9;200;998;0;0;0,28
07.12.2025 00:40;9,3;94,5;4;200;998;0;0;0,3
07.12.2025 00:50;9,3;94,7;3,7;200;998;0;0;0,03
07.12.2025 01:00;9,5;92,9;4,8;210;998,2;0;0;0,01
07.12.2025 01:10;9,5;92,9;4,9;210;998,2;0;0;0,07
07.12.2025 01:20;9,5;92,9;4,5;220;998,2;0;0;0,06
07.12.2025 01:30;9,6;92,4;5,3;210;998,2;0;0;0
07.12.2025 01:40;9,6;91,5;5;220;998,3;0;0;0
07.12.2025 01:50;9,7;90,8;5,3;220;998,3;0;0;0,01
07.12.2025 02:00;9,7;90,9;5,2;220;998,4;0;0;0,02
07.12.2025 02:10;9,7;90,7;5,1;220;998,5;0;0;0,03
07.12.2025 02:20;9,7;89,8;5,4;220;998,6;0;0;0
07.12.2025 02:30;9,8;88,9;5,7;220;998,7;0;0;0
07.12.2025 02:40;9,7;89,8;5,1;220;998,9;0;0;0,05
07.12.2025 02:50;9,7;89,9;5,7;220;999;0;0;0,08
07.12.2025 03:00;9,6;90,5;5;220;999;0;0;0,05
07.12.2025 03:10;9,6;89,8;5,9;220;999,1;0;0;0,04
07.12.2025 03:20;9,6;89,9;5,1;220;999,1;0;0;0,02
07.12.2025 03:30;9,7;89,1;5,7;210;999,1;0;0;0
07.12.2025 03:40;9,7;88,5;5,5;220;999,2;0;0;0,01
07.12.2025 03:50;9,6;88,7;4,9;220;999,2;0;0;0,03
07.12.2025 04:00;9,6;88,9;4,7;220;999,2;0;0;0
07.12.2025 04:10;9,6;88,2;5;220;999,3;0;0;0
07.12.2025 04:20;9,7;87,4;4,6;220;999,3;0;0;0
07.12.2025 04:30;9,6;87,6;4,7;220;999,4;0;0;0
07.12.2025 04:40;9,6;87,9;4,4;220;999,5;0;0;0
07.12.2025 04:50;9,5;88,6;4,8;220;999,5;0;0;0
07.12.2025 05:00;9,5;89,3;4,9;220;999,6;0;0;0
07.12.2025 05:10;9,4;89,3;4,7;220;999,7;0;0;0
07.12.2025 05:20;9,5;88,6;5,1;210;999,8;0;0;0
07.12.2025 05:30;9,5;88,5;4,8;210;999,9;0;0;0
07.12.2025 05:40;9,4;88,8;4,3;220;1000;0;0;0
07.12.2025 05:50;9,4;88,5;4,2;220;1000;0;0;0
07.12.2025 06:00;9,3;88,3;4,7;220;1000;0;0;0
07.12.2025 06:10;9,3;87,8;4,3;220;1000;0;0;0
07.12.2025 06:20;9,3;87,7;4,6;220;1000,1;0;0;0
07.12.2025 06:30;9,3;87,6;4,5;220;1000,1;0;0;0
07.12.2025 06:40;9,4;87,1;5,3;210;1000,2;0;0;0
07.12.2025 06:50;9,4;87,8;3,9;210;1000,4;0;0;0
07.12.2025 07:00;9,3;88,5;3,8;210;1000,5;0;0;0
07.12.2025 07:10;9,4;87,4;3,7;210;1000,5;0;0;0
07.12.2025 07:20;9,4;87,4;3,9;210;1000,6;0;0;0
07.12.2025 07:30;9,4;87;4,2;220;1000,7;0;0;0
07.12.2025 07:40;9,4;87,5;4;220;1000,8;0;0;0
07.12.2025 07:50;9,4;87,2;4,3;210;1000,9;0;0;0
07.12.2025 08:00;9,4;87,2;4,2;210;1001;0;0;0
07.12.2025 08:10;9,5;86,8;5,2;220;1001,1;0;0;0
07.12.2025 08:20;9,4;87,1;4,2;220;1001,1;0;0;0
07.12.2025 08:30;9,5;87,1;3,9;210;1001,2;0;0;0
07.12.2025 08:40;9,5;86,9;3,5;210;1001,3;0;0;0
07.12.2025 08:50;9,5;86,9;3,6;210;1001,3;0;0;0
07.12.2025 09:00;9,5;86,9;3,7;210;1001,3;19,45;1,167;0
07.12.2025 09:10;9,5;87,3;3,4;210;1001,5;19,45;1,167;0
07.12.2025 09:20;9,5;87,4;3,6;210;1001,6;19,45;1,167;0
07.12.2025 09:30;9,6;86,3;4;220;1001,8;19,45;1,167;0
07.12.2025 09:40;9,6;86,3;4,1;210;1001,9;19,45;1,167;0
07.12.2025 09:50;9,6;86,3;3,9;220;1001,9;19,45;1,167;0
07.12.2025 10:00;9,7;86,5;3,9;210;1002,1;47,21666667;2,833;0
07.12.2025 10:10;9,7;86,5;3,1;220;1002,2;47,21666667;2,833;0
07.12.2025 10:20;9,8;86;3,5;210;1002,3;47,21666667;2,833;0
07.12.2025 10:30;9,8;86,6;3,9;220;1002,3;47,21666667;2,833;0
07.12.2025 10:40;9,8;86,8;2,8;210;1002,4;47,21666667;2,833;0
07.12.2025 10:50;9,9;86,5;2,4;210;1002,5;47,21666667;2,833;0
07.12.2025 11:00;10;87,7;2,6;200;1002,6;50;3;0
07.12.2025 11:10;9,9;88,4;2,9;190;1002,5;50;3;0
07.12.2025 11:20;9,8;90,3;2,3;200;1002,5;50;3;0,09
07.12.2025 11:30;9,9;90;2,7;190;1002,4;50;3;0
07.12.2025 11:40;9,9;89,6;2,7;190;1002,4;50;3;0
07.12.2025 11:50;10;89,2;2,6;190;1002,3;50;3;0
07.12.2025 12:00;10;89,8;3;190;1002,2;61,11666667;3,667;0
07.12.2025 12:10;10;89,8;2,9;180;1002,1;61,11666667;3,667;0
07.12.2025 12:20;10;90,1;2,8;190;1002,1;61,11666667;3,667;0
07.12.2025 12:30;10;90,7;3,1;180;1002;61,11666667;3,667;0
07.12.2025 12:40;10;91;3,3;180;1001,9;61,11666667;3,667;0
07.12.2025 12:50;10;91,1;3;170;1001,9;61,11666667;3,667;0
